%time,field.header.seq,field.header.stamp,field.header.frame_id,field.level,field.name,field.msg,field.file,field.function,field.line,field.topics0
1583762851049642410,21,1583762846751853568,,2,/record_1583762844457081538,Subscribing to /rosout,/tmp/binarydeb/ros-kinetic-rosbag-1.12.14/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,212,/rosout
1583762851049646892,22,1583762846933784293,,2,/record_1583762844457081538,Subscribing to /robomuse_diff/parameter_updates,/tmp/binarydeb/ros-kinetic-rosbag-1.12.14/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,212,/rosout
1583762851049765627,23,1583762847120370178,,2,/record_1583762844457081538,Subscribing to /rmotor_current,/tmp/binarydeb/ros-kinetic-rosbag-1.12.14/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,212,/rosout
1583762851049780674,0,1583762818361041729,,4,/robot_state_publisher,The 'state_publisher' executable is deprecated. Please use 'robot_state_publisher' instead,/tmp/binarydeb/ros-kinetic-robot-state-publisher-1.13.7/src/joint_state_listener.cpp,main,171,/rosout
1583762851049797871,0,1583762818585961988,,2,/laser_scan_matcher_node,Starting LaserScanMatcher,/tmp/binarydeb/ros-kinetic-laser-scan-matcher-0.3.2/src/laser_scan_matcher.cpp,LaserScanMatcher::LaserScanMatcher,53,/rosout,/tf
1583762851049807547,13,1583762817740522536,,2,/robomuse_hw,Dynamic Reconfigure:
DynamicParams:
	Odometry parameters:
		left wheel radius: 1
		right wheel radius: 1
		wheel separation: 1
	Publication parameters:
		Publish executed velocity command: 0
		Publication rate: 10
		Publish frame odom on tf: 1,/tmp/binarydeb/ros-kinetic-diff-drive-controller-0.13.6/src/diff_drive_controller.cpp,DiffDriveController::reconfCallback,700,/rosout,/lmotor_cmd,/rmotor_cmd,/lwheel_ticks,/rwheel_ticks,/robomuse_diff/odom,/tf,/robomuse_diff/parameter_descriptions,/robomuse_diff/parameter_updates
1583762884586191687,269,1583762884585807911,,2,/odometry_calibration_service,Hok_x avg at P3 = 1.226390,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,450,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762884586209158,270,1583762884585915066,,2,/odometry_calibration_service,No. of Values at point P3 = 15,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,451,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762884786003161,271,1583762884785624263,,2,/odometry_calibration_service,Enc_x avg at P3 = 1.273678,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,449,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762884786014653,272,1583762884785664695,,2,/odometry_calibration_service,Hok_x avg at P3 = 1.226244,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,450,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762884786048098,273,1583762884785692363,,2,/odometry_calibration_service,No. of Values at point P3 = 16,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,451,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762884986113044,274,1583762884985626058,,2,/odometry_calibration_service,Enc_x avg at P3 = 1.273678,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,449,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762884986123201,275,1583762884985690651,,2,/odometry_calibration_service,Hok_x avg at P3 = 1.226155,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,450,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762884986138446,276,1583762884985766164,,2,/odometry_calibration_service,No. of Values at point P3 = 17,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,451,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762885186337107,277,1583762885185650353,,2,/odometry_calibration_service,Enc_x avg at P3 = 1.273678,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,449,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762885186939272,278,1583762885185714074,,2,/odometry_calibration_service,Hok_x avg at P3 = 1.226054,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,450,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762885186953843,279,1583762885185755753,,2,/odometry_calibration_service,No. of Values at point P3 = 18,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,451,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762885386198930,280,1583762885385614929,,2,/odometry_calibration_service,Enc_x avg at P3 = 1.273678,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,449,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762885386212538,281,1583762885385657074,,2,/odometry_calibration_service,Hok_x avg at P3 = 1.225964,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,450,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762885386224955,282,1583762885385684106,,2,/odometry_calibration_service,No. of Values at point P3 = 19,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,451,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762885585949098,283,1583762885585601389,,2,/odometry_calibration_service,Enc_x avg at P3 = 1.273678,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,449,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762885585956616,284,1583762885585641498,,2,/odometry_calibration_service,Hok_x avg at P3 = 1.225882,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,450,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762885585971975,285,1583762885585677269,,2,/odometry_calibration_service,No. of Values at point P3 = 20,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,451,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762885786187776,286,1583762885785642936,,2,/odometry_calibration_service,Enc_x avg at P3 = 1.273678,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,449,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762885786203122,287,1583762885785694222,,2,/odometry_calibration_service,Hok_x avg at P3 = 1.225807,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,450,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762885786213140,288,1583762885785735384,,2,/odometry_calibration_service,No. of Values at point P3 = 21,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,451,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762885986025326,289,1583762885985626609,,2,/odometry_calibration_service,Enc_x avg at P3 = 1.273678,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,449,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762885986032517,290,1583762885985711461,,2,/odometry_calibration_service,Hok_x avg at P3 = 1.225730,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,450,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762885986037446,291,1583762885985766005,,2,/odometry_calibration_service,No. of Values at point P3 = 22,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,451,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762886185914103,292,1583762886185609873,,2,/odometry_calibration_service,Enc_x avg at P3 = 1.273678,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,449,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762886185934233,293,1583762886185650437,,2,/odometry_calibration_service,Hok_x avg at P3 = 1.225654,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,450,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762886185945403,294,1583762886185677913,,2,/odometry_calibration_service,No. of Values at point P3 = 23,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,451,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762886385970421,295,1583762886385601368,,2,/odometry_calibration_service,Enc_x avg at P3 = 1.273678,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,449,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762886385978819,296,1583762886385646553,,2,/odometry_calibration_service,Hok_x avg at P3 = 1.225592,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,450,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762886385984866,297,1583762886385674109,,2,/odometry_calibration_service,No. of Values at point P3 = 24,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,451,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762886586043090,298,1583762886585578756,,2,/odometry_calibration_service,Enc_x avg at P3 = 1.273678,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,449,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762886586060514,299,1583762886585624404,,2,/odometry_calibration_service,Hok_x avg at P3 = 1.225542,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,450,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762886586067338,300,1583762886585651448,,2,/odometry_calibration_service,No. of Values at point P3 = 25,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,451,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762886786074253,301,1583762886785610606,,2,/odometry_calibration_service,Enc_x avg at P3 = 1.273678,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,449,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762886786090485,302,1583762886785661889,,2,/odometry_calibration_service,Hok_x avg at P3 = 1.225465,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,450,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762886786098480,303,1583762886785698749,,2,/odometry_calibration_service,No. of Values at point P3 = 26,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,451,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762886985932480,304,1583762886985618222,,2,/odometry_calibration_service,Enc_x avg at P3 = 1.273678,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,449,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762886985965691,305,1583762886985662329,,2,/odometry_calibration_service,Hok_x avg at P3 = 1.225401,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,450,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762886986034641,306,1583762886985693667,,2,/odometry_calibration_service,No. of Values at point P3 = 27,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,451,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762887186015343,307,1583762887185604260,,2,/odometry_calibration_service,Enc_x avg at P3 = 1.273678,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,449,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762887186029540,308,1583762887185650167,,2,/odometry_calibration_service,Hok_x avg at P3 = 1.225328,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,450,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762887186036323,309,1583762887185677191,,2,/odometry_calibration_service,No. of Values at point P3 = 28,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,451,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762887386028180,310,1583762887385656503,,2,/odometry_calibration_service,Enc_x avg at P3 = 1.273678,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,449,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762887386041592,311,1583762887385754430,,2,/odometry_calibration_service,Hok_x avg at P3 = 1.225236,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,450,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762887386050016,312,1583762887385827469,,2,/odometry_calibration_service,No. of Values at point P3 = 29,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,451,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762887585968796,313,1583762887585574956,,2,/odometry_calibration_service,Enc_x avg at P3 = 1.273678,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,449,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762887585995061,314,1583762887585630718,,2,/odometry_calibration_service,Hok_x avg at P3 = 1.225165,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,450,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762887586018902,315,1583762887585665489,,2,/odometry_calibration_service,No. of Values at point P3 = 30,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,451,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762887786189821,316,1583762887785688866,,2,/odometry_calibration_service,Enc_x avg at P3 = 1.273678,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,449,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762887786207959,317,1583762887785758940,,2,/odometry_calibration_service,Hok_x avg at P3 = 1.225085,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,450,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762887786246525,318,1583762887785804450,,2,/odometry_calibration_service,No. of Values at point P3 = 31,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,451,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762887986103579,319,1583762887985650299,,2,/odometry_calibration_service,Enc_x avg at P3 = 1.273678,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,449,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762887986113211,320,1583762887985754774,,2,/odometry_calibration_service,Hok_x avg at P3 = 1.225012,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,450,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762887986123329,321,1583762887985823695,,2,/odometry_calibration_service,No. of Values at point P3 = 32,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,451,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762888186192447,322,1583762888185624882,,2,/odometry_calibration_service,Enc_x avg at P3 = 1.273678,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,449,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762888186579798,323,1583762888185701558,,2,/odometry_calibration_service,Hok_x avg at P3 = 1.224942,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,450,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762888186608362,324,1583762888185744507,,2,/odometry_calibration_service,No. of Values at point P3 = 33,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,451,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762888386150844,325,1583762888385611767,,2,/odometry_calibration_service,Enc_x avg at P3 = 1.273678,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,449,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762888386167734,326,1583762888385715957,,2,/odometry_calibration_service,Hok_x avg at P3 = 1.224874,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,450,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762888386227646,327,1583762888385794816,,2,/odometry_calibration_service,No. of Values at point P3 = 34,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,451,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762888586226469,328,1583762888585652425,,2,/odometry_calibration_service,Enc_x avg at P3 = 1.273678,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,449,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762888586258094,329,1583762888585711159,,2,/odometry_calibration_service,Hok_x avg at P3 = 1.224803,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,450,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762888786039829,330,1583762888585750625,,2,/odometry_calibration_service,No. of Values at point P3 = 35,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,451,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762888786046483,331,1583762888785644135,,2,/odometry_calibration_service,Enc_x avg at P3 = 1.273678,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,449,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762888786052239,332,1583762888785711896,,2,/odometry_calibration_service,Hok_x avg at P3 = 1.224733,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,450,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762888986181342,333,1583762888785749522,,2,/odometry_calibration_service,No. of Values at point P3 = 36,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,451,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762888986193065,334,1583762888985681858,,2,/odometry_calibration_service,Enc_x avg at P3 = 1.273678,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,449,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762888986199628,335,1583762888985749472,,2,/odometry_calibration_service,Hok_x avg at P3 = 1.224681,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,450,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762888986207135,336,1583762888985896128,,2,/odometry_calibration_service,No. of Values at point P3 = 37,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,451,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762889187827424,337,1583762889185606832,,2,/odometry_calibration_service,Enc_x avg at P3 = 1.273678,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,449,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762889187846312,338,1583762889185645154,,2,/odometry_calibration_service,Hok_x avg at P3 = 1.224606,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,450,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762889187855143,339,1583762889185675980,,2,/odometry_calibration_service,No. of Values at point P3 = 38,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,451,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762898486252358,340,1583762898485614062,,2,/odometry_calibration_service,80 percent calibration complete,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,calibration_protocol,220,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762900289947226,341,1583762900285647234,,2,/odometry_calibration_service,Enc_x avg at P4 = 0.638649,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,507,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762900289979304,342,1583762900285721008,,2,/odometry_calibration_service,Hok_x avg at P4 = 0.621630,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,508,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762900290006681,343,1583762900285813534,,2,/odometry_calibration_service,No. of Values at point P4 = 1,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,509,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762900486473024,344,1583762900485709945,,2,/odometry_calibration_service,Enc_x avg at P4 = 0.638646,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,507,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762900486511681,345,1583762900485798536,,2,/odometry_calibration_service,Hok_x avg at P4 = 0.621262,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,508,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762900486526822,346,1583762900485895127,,2,/odometry_calibration_service,No. of Values at point P4 = 2,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,509,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762900686162819,347,1583762900685767357,,2,/odometry_calibration_service,Enc_x avg at P4 = 0.638644,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,507,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762900686188811,348,1583762900685849762,,2,/odometry_calibration_service,Hok_x avg at P4 = 0.621305,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,508,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762900686300631,349,1583762900685914993,,2,/odometry_calibration_service,No. of Values at point P4 = 3,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,509,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762900886135053,350,1583762900885686590,,2,/odometry_calibration_service,Enc_x avg at P4 = 0.638643,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,507,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762900886149074,351,1583762900885788041,,2,/odometry_calibration_service,Hok_x avg at P4 = 0.621054,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,508,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762900886191812,352,1583762900885861826,,2,/odometry_calibration_service,No. of Values at point P4 = 4,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,509,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762901086417766,353,1583762901085745143,,2,/odometry_calibration_service,Enc_x avg at P4 = 0.638643,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,507,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762901086436137,354,1583762901085840864,,2,/odometry_calibration_service,Hok_x avg at P4 = 0.620910,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,508,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762901086448433,355,1583762901085904718,,2,/odometry_calibration_service,No. of Values at point P4 = 5,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,509,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762901286533814,356,1583762901285707321,,2,/odometry_calibration_service,Enc_x avg at P4 = 0.638643,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,507,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762901286555270,357,1583762901285789026,,2,/odometry_calibration_service,Hok_x avg at P4 = 0.620752,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,508,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762901286568261,358,1583762901285857736,,2,/odometry_calibration_service,No. of Values at point P4 = 6,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,509,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762901486353533,359,1583762901485692111,,2,/odometry_calibration_service,Enc_x avg at P4 = 0.638642,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,507,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762901486389935,360,1583762901485774621,,2,/odometry_calibration_service,Hok_x avg at P4 = 0.620675,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,508,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762901486446104,361,1583762901485835640,,2,/odometry_calibration_service,No. of Values at point P4 = 7,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,509,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762901686481422,362,1583762901685726844,,2,/odometry_calibration_service,Enc_x avg at P4 = 0.638642,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,507,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762901686525675,363,1583762901685814004,,2,/odometry_calibration_service,Hok_x avg at P4 = 0.620633,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,508,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762901686546436,364,1583762901685876048,,2,/odometry_calibration_service,No. of Values at point P4 = 8,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,509,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762901886384711,365,1583762901885685257,,2,/odometry_calibration_service,Enc_x avg at P4 = 0.638642,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,507,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762901886401157,366,1583762901885767317,,2,/odometry_calibration_service,Hok_x avg at P4 = 0.620567,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,508,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762901886415178,367,1583762901885834411,,2,/odometry_calibration_service,No. of Values at point P4 = 9,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,509,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762902085881621,368,1583762902085639845,,2,/odometry_calibration_service,Enc_x avg at P4 = 0.638642,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,507,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762902085921949,369,1583762902085692826,,2,/odometry_calibration_service,Hok_x avg at P4 = 0.620422,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,508,/rosout,/robomuse_diff/cmd_vel,/point_vals
