%time,field.header.seq,field.header.stamp,field.header.frame_id,field.level,field.name,field.msg,field.file,field.function,field.line,field.topics0
1583763060239249689,21,1583763053922547123,,2,/record_1583763049030277011,Subscribing to /rosout,/tmp/binarydeb/ros-kinetic-rosbag-1.12.14/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,212,/rosout
1583763060239735341,22,1583763054296142951,,2,/record_1583763049030277011,Subscribing to /odometry_calibrated/parameter_descriptions,/tmp/binarydeb/ros-kinetic-rosbag-1.12.14/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,212,/rosout
1583763060239849255,8,1583763027097459077,,2,/controller_spawner,Started controllers: robomuse_diff, robomuse,spawner,main,201,/rosout
1583763060240118356,0,1583763024637940509,,4,/robot_state_publisher,The 'state_publisher' executable is deprecated. Please use 'robot_state_publisher' instead,/tmp/binarydeb/ros-kinetic-robot-state-publisher-1.13.7/src/joint_state_listener.cpp,main,171,/rosout
1583763060240349471,13,1583763026498925139,,2,/robomuse_hw,Dynamic Reconfigure:
DynamicParams:
	Odometry parameters:
		left wheel radius: 1
		right wheel radius: 1
		wheel separation: 1
	Publication parameters:
		Publish executed velocity command: 0
		Publication rate: 10
		Publish frame odom on tf: 1,/tmp/binarydeb/ros-kinetic-diff-drive-controller-0.13.6/src/diff_drive_controller.cpp,DiffDriveController::reconfCallback,700,/rosout,/lmotor_cmd,/rmotor_cmd,/lwheel_ticks,/rwheel_ticks,/robomuse_diff/odom,/tf,/robomuse_diff/parameter_descriptions,/robomuse_diff/parameter_updates
1583763093058879197,274,1583763093058198052,,2,/odometry_calibration_service,Enc_x avg at P3 = 1.273100,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,449,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763093058899534,275,1583763093058342337,,2,/odometry_calibration_service,Hok_x avg at P3 = 1.205608,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,450,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763093058964403,276,1583763093058428578,,2,/odometry_calibration_service,No. of Values at point P3 = 14,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,451,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763093258830243,277,1583763093258176360,,2,/odometry_calibration_service,Enc_x avg at P3 = 1.273100,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,449,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763093258847179,278,1583763093258268646,,2,/odometry_calibration_service,Hok_x avg at P3 = 1.205477,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,450,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763093258881956,279,1583763093258338680,,2,/odometry_calibration_service,No. of Values at point P3 = 15,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,451,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763093458730555,280,1583763093458155362,,2,/odometry_calibration_service,Enc_x avg at P3 = 1.273100,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,449,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763093458839437,281,1583763093458259029,,2,/odometry_calibration_service,Hok_x avg at P3 = 1.205423,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,450,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763093458857663,282,1583763093458393113,,2,/odometry_calibration_service,No. of Values at point P3 = 16,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,451,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763093658877401,283,1583763093658182977,,2,/odometry_calibration_service,Enc_x avg at P3 = 1.273100,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,449,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763093658924604,284,1583763093658311759,,2,/odometry_calibration_service,Hok_x avg at P3 = 1.205415,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,450,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763093858851526,285,1583763093658391929,,2,/odometry_calibration_service,No. of Values at point P3 = 17,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,451,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763093858870667,286,1583763093858187037,,2,/odometry_calibration_service,Enc_x avg at P3 = 1.273100,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,449,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763093858885938,287,1583763093858339012,,2,/odometry_calibration_service,Hok_x avg at P3 = 1.205420,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,450,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763093858928536,288,1583763093858479506,,2,/odometry_calibration_service,No. of Values at point P3 = 18,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,451,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763094058788161,289,1583763094058173341,,2,/odometry_calibration_service,Enc_x avg at P3 = 1.273100,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,449,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763094058852575,290,1583763094058262491,,2,/odometry_calibration_service,Hok_x avg at P3 = 1.205406,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,450,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763094058870702,291,1583763094058375449,,2,/odometry_calibration_service,No. of Values at point P3 = 19,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,451,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763094258672254,292,1583763094258158545,,2,/odometry_calibration_service,Enc_x avg at P3 = 1.273100,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,449,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763094258721107,293,1583763094258247786,,2,/odometry_calibration_service,Hok_x avg at P3 = 1.205374,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,450,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763094258761175,294,1583763094258328821,,2,/odometry_calibration_service,No. of Values at point P3 = 20,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,451,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763094459019973,295,1583763094458207959,,2,/odometry_calibration_service,Enc_x avg at P3 = 1.273100,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,449,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763094459036424,296,1583763094458335447,,2,/odometry_calibration_service,Hok_x avg at P3 = 1.205390,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,450,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763094459119209,297,1583763094458509544,,2,/odometry_calibration_service,No. of Values at point P3 = 21,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,451,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763094858940769,298,1583763094858213791,,2,/odometry_calibration_service,Enc_x avg at P3 = 1.273100,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,449,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763095058931384,299,1583763094858309397,,2,/odometry_calibration_service,Hok_x avg at P3 = 1.205403,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,450,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763095058973067,300,1583763094858380007,,2,/odometry_calibration_service,No. of Values at point P3 = 22,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,451,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763095058989283,301,1583763095058144457,,2,/odometry_calibration_service,Enc_x avg at P3 = 1.273100,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,449,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763095059199462,302,1583763095058261000,,2,/odometry_calibration_service,Hok_x avg at P3 = 1.205395,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,450,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763095059220183,303,1583763095058933114,,2,/odometry_calibration_service,No. of Values at point P3 = 23,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,451,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763095259231817,304,1583763095258194583,,2,/odometry_calibration_service,Enc_x avg at P3 = 1.273100,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,449,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763095259264769,305,1583763095258287919,,2,/odometry_calibration_service,Hok_x avg at P3 = 1.205382,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,450,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763095259299261,306,1583763095258346603,,2,/odometry_calibration_service,No. of Values at point P3 = 24,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,451,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763095458693544,307,1583763095458182495,,2,/odometry_calibration_service,Enc_x avg at P3 = 1.273100,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,449,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763095458875161,308,1583763095458268691,,2,/odometry_calibration_service,Hok_x avg at P3 = 1.205370,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,450,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763095458900252,309,1583763095458353226,,2,/odometry_calibration_service,No. of Values at point P3 = 25,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,451,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763095658818974,310,1583763095658265243,,2,/odometry_calibration_service,Enc_x avg at P3 = 1.273100,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,449,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763095658837681,311,1583763095658386801,,2,/odometry_calibration_service,Hok_x avg at P3 = 1.205339,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,450,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763095658873683,312,1583763095658481157,,2,/odometry_calibration_service,No. of Values at point P3 = 26,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,451,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763095858733236,313,1583763095858189906,,2,/odometry_calibration_service,Enc_x avg at P3 = 1.273100,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,449,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763095859530859,314,1583763095859100001,,2,/odometry_calibration_service,Hok_x avg at P3 = 1.205363,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,450,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763095859563656,315,1583763095859208763,,2,/odometry_calibration_service,No. of Values at point P3 = 27,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,451,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763096058972790,316,1583763096058229436,,2,/odometry_calibration_service,Enc_x avg at P3 = 1.273100,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,449,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763096059000517,317,1583763096058352324,,2,/odometry_calibration_service,Hok_x avg at P3 = 1.205402,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,450,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763096059136881,318,1583763096058434620,,2,/odometry_calibration_service,No. of Values at point P3 = 28,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,451,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763096258733839,319,1583763096258195213,,2,/odometry_calibration_service,Enc_x avg at P3 = 1.273100,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,449,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763096258920826,320,1583763096258333903,,2,/odometry_calibration_service,Hok_x avg at P3 = 1.205419,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,450,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763096258952948,321,1583763096258432499,,2,/odometry_calibration_service,No. of Values at point P3 = 29,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,451,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763096459194249,322,1583763096458208499,,2,/odometry_calibration_service,Enc_x avg at P3 = 1.273100,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,449,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763096459211150,323,1583763096458390116,,2,/odometry_calibration_service,Hok_x avg at P3 = 1.205470,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,450,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763096459255888,324,1583763096458490062,,2,/odometry_calibration_service,No. of Values at point P3 = 30,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,451,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763096659030242,325,1583763096658201802,,2,/odometry_calibration_service,Enc_x avg at P3 = 1.273100,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,449,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763096659048903,326,1583763096658297294,,2,/odometry_calibration_service,Hok_x avg at P3 = 1.205516,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,450,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763096659075380,327,1583763096658363173,,2,/odometry_calibration_service,No. of Values at point P3 = 31,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,451,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763096858655432,328,1583763096858205392,,2,/odometry_calibration_service,Enc_x avg at P3 = 1.273100,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,449,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763096859269527,329,1583763096858296498,,2,/odometry_calibration_service,Hok_x avg at P3 = 1.205587,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,450,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763096859310255,330,1583763096858747558,,2,/odometry_calibration_service,No. of Values at point P3 = 32,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,451,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763097058780735,331,1583763097058223263,,2,/odometry_calibration_service,Enc_x avg at P3 = 1.273100,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,449,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763097058798916,332,1583763097058313474,,2,/odometry_calibration_service,Hok_x avg at P3 = 1.205621,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,450,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763097058813552,333,1583763097058385939,,2,/odometry_calibration_service,No. of Values at point P3 = 33,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,451,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763097258983399,334,1583763097258448304,,2,/odometry_calibration_service,Enc_x avg at P3 = 1.273099,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,449,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763097259265711,335,1583763097259032709,,2,/odometry_calibration_service,Hok_x avg at P3 = 1.205655,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,450,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763097259276595,336,1583763097259113188,,2,/odometry_calibration_service,No. of Values at point P3 = 34,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,451,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763097459051640,337,1583763097458182723,,2,/odometry_calibration_service,Enc_x avg at P3 = 1.273099,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,449,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763097459086792,338,1583763097458282444,,2,/odometry_calibration_service,Hok_x avg at P3 = 1.205681,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,450,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763097459102674,339,1583763097458359314,,2,/odometry_calibration_service,No. of Values at point P3 = 35,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,451,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763097658814145,340,1583763097658195540,,2,/odometry_calibration_service,Enc_x avg at P3 = 1.273099,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,449,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763097659069152,341,1583763097658287896,,2,/odometry_calibration_service,Hok_x avg at P3 = 1.205690,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,450,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763097659098309,342,1583763097658358635,,2,/odometry_calibration_service,No. of Values at point P3 = 36,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,451,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763097858999374,343,1583763097858191586,,2,/odometry_calibration_service,Enc_x avg at P3 = 1.273099,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,449,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763097859023626,344,1583763097858289672,,2,/odometry_calibration_service,Hok_x avg at P3 = 1.205724,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,450,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763097859039972,345,1583763097858355122,,2,/odometry_calibration_service,No. of Values at point P3 = 37,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,451,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763098059151476,346,1583763098058224124,,2,/odometry_calibration_service,Enc_x avg at P3 = 1.273099,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,449,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763098059197929,347,1583763098058304020,,2,/odometry_calibration_service,Hok_x avg at P3 = 1.205767,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,450,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763098059213340,348,1583763098058382785,,2,/odometry_calibration_service,No. of Values at point P3 = 38,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,451,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763107358434276,349,1583763107358093075,,2,/odometry_calibration_service,80 percent calibration complete,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,calibration_protocol,220,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763108958421329,350,1583763108958116590,,2,/odometry_calibration_service,Enc_x avg at P4 = 0.667930,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,507,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763108958568879,351,1583763108958215976,,2,/odometry_calibration_service,Hok_x avg at P4 = 0.651100,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,508,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763108958608025,352,1583763108958289827,,2,/odometry_calibration_service,No. of Values at point P4 = 1,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,509,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763109158414057,353,1583763109158091354,,2,/odometry_calibration_service,Enc_x avg at P4 = 0.667925,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,507,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763109158422844,354,1583763109158153542,,2,/odometry_calibration_service,Hok_x avg at P4 = 0.650863,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,508,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763109158699403,355,1583763109158233343,,2,/odometry_calibration_service,No. of Values at point P4 = 2,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,509,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763109294097745,44,1583763109293918637,,4,/record_1583763049030277011,Less than 5 x 1G of space free on disk with Iteration_2.bag.active.,/tmp/binarydeb/ros-kinetic-rosbag-1.12.14/src/recorder.cpp,Recorder::checkDisk,683,/rosout
1583763109358589938,356,1583763109358136288,,2,/odometry_calibration_service,Enc_x avg at P4 = 0.667923,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,507,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763109358601950,357,1583763109358204992,,2,/odometry_calibration_service,Hok_x avg at P4 = 0.650771,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,508,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763109358618488,358,1583763109358258316,,2,/odometry_calibration_service,No. of Values at point P4 = 3,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,509,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763109558464280,359,1583763109558110493,,2,/odometry_calibration_service,Enc_x avg at P4 = 0.667921,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,507,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763109558479889,360,1583763109558164434,,2,/odometry_calibration_service,Hok_x avg at P4 = 0.650716,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,508,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763109558488296,361,1583763109558201697,,2,/odometry_calibration_service,No. of Values at point P4 = 4,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,509,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763109758473849,362,1583763109758139193,,2,/odometry_calibration_service,Enc_x avg at P4 = 0.667921,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,507,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763109758653229,363,1583763109758194352,,2,/odometry_calibration_service,Hok_x avg at P4 = 0.650488,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,508,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763109758664941,364,1583763109758236042,,2,/odometry_calibration_service,No. of Values at point P4 = 5,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,509,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763109958463173,365,1583763109958095244,,2,/odometry_calibration_service,Enc_x avg at P4 = 0.667920,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,507,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763109958489846,366,1583763109958135162,,2,/odometry_calibration_service,Hok_x avg at P4 = 0.650464,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,508,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763109958497253,367,1583763109958160677,,2,/odometry_calibration_service,No. of Values at point P4 = 6,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,509,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763110158442026,368,1583763110158107048,,2,/odometry_calibration_service,Enc_x avg at P4 = 0.667920,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,507,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763110158450557,369,1583763110158145704,,2,/odometry_calibration_service,Hok_x avg at P4 = 0.650364,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,508,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763110158468901,370,1583763110158176957,,2,/odometry_calibration_service,No. of Values at point P4 = 7,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,509,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763110358465435,371,1583763110358098679,,2,/odometry_calibration_service,Enc_x avg at P4 = 0.667920,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,507,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763110358862028,372,1583763110358678313,,2,/odometry_calibration_service,Hok_x avg at P4 = 0.650192,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,508,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763110358878842,373,1583763110358726720,,2,/odometry_calibration_service,No. of Values at point P4 = 8,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,509,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763110558556799,374,1583763110558127301,,2,/odometry_calibration_service,Enc_x avg at P4 = 0.667919,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,507,/rosout,/robomuse_diff/cmd_vel,/point_vals
